Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,fraud_probability,is_predicted_fraud
304778,2020-10-14 02:39:06,502012776709,"fraud_Herman, Treutel and Dickens",misc_net,817.9,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,66d9158c6fd8b658f0389eac5ec9df77,1381718346,43.564491,-75.437782,0,0.7149635,1
305415,2020-10-14 14:22:59,3560318482131952,fraud_Hackett Group,travel,3422.77,William,Skinner,M,524 Wu Spurs Suite 894,Mount Hope,AL,35651,34.4793,-87.4769,1312,"Librarian, academic",1955-02-01,7b9280cd43096f6fa8ba27c7b1296516,1381760579,35.401234,-88.456513,0,0.8921309,1
305546,2020-10-14 16:11:00,675990301623,fraud_Dickinson Ltd,misc_pos,1350.93,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,1994-03-13,9e58926eda9b49696608ea37654fafc2,1381767060,40.513813,-73.924983,0,0.90124863,1
305575,2020-10-14 16:32:20,341542810616333,fraud_Kuhic LLC,shopping_net,1019.51,Billy,Mcdonald,M,304 Ryan Port Suite 335,Camden,MO,64017,39.2048,-94.0259,464,Colour technologist,1959-05-28,e292546fc4c745cee7071076638703f6,1381768340,39.765945,-93.170819,1,0.93665177,1
305910,2020-10-14 20:30:13,38295635583927,fraud_Bruen-Yost,misc_pos,686.46,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,1983-06-14,8bb7d81353d03a0a25510abd31955690,1381782613,33.438903,-100.668323,0,0.7641663,1
305911,2020-10-14 20:31:52,4210078554961359092,fraud_Breitenberg LLC,travel,1768.35,Valerie,Clark,F,7402 West Ranch,Lowell,OR,97452,43.92100000000001,-122.7806,1420,Systems analyst,1965-11-11,03884134e37c5e40cf6223f31afeedc8,1381782712,43.731269,-123.269749,0,0.9124057,1
306025,2020-10-14 22:13:39,341542810616333,fraud_Klocko LLC,misc_net,823.42,Billy,Mcdonald,M,304 Ryan Port Suite 335,Camden,MO,64017,39.2048,-94.0259,464,Colour technologist,1959-05-28,ad7140309e0b272f178369e3bd501430,1381788819,39.888304,-93.32464,1,0.9916203,1
306045,2020-10-14 22:25:15,3596357274378601,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,1409.05,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,1973-05-27,d6f84457a7b534ae7225ff5546ed1d99,1381789515,40.105209,-78.146002,0,0.9769395,1
306087,2020-10-14 23:02:34,3501942333500073,fraud_Price Inc,shopping_net,873.29,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,56438c2ef689e807612fdc21b87ec0a0,1381791754,34.067865999999995,-112.125376,1,0.5463888,1
306107,2020-10-14 23:14:15,346273234529002,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,751.01,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,806966519a49914628e57d0d4826ad00,1381792455,38.280901,-80.086039,0,0.65676874,1
306120,2020-10-14 23:24:17,341542810616333,fraud_Lockman Ltd,grocery_pos,348.09,Billy,Mcdonald,M,304 Ryan Port Suite 335,Camden,MO,64017,39.2048,-94.0259,464,Colour technologist,1959-05-28,fb0ec5499790a8c2d2e1187c21dfdbce,1381793057,40.08806,-93.079391,1,0.91644734,1
306123,2020-10-14 23:25:17,341542810616333,fraud_Kiehn-Emmerich,grocery_pos,319.27,Billy,Mcdonald,M,304 Ryan Port Suite 335,Camden,MO,64017,39.2048,-94.0259,464,Colour technologist,1959-05-28,ff21bae2d26cde1d5525c0db24cce028,1381793117,39.375428,-93.819125,1,0.98431826,1
306128,2020-10-14 23:30:09,3501942333500073,fraud_Mante Group,misc_net,708.51,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,2002d98258b65bc9d318c2aa6d8b0967,1381793409,33.090936,-112.39668,1,0.8851992,1
306156,2020-10-14 23:48:05,341542810616333,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,806.79,Billy,Mcdonald,M,304 Ryan Port Suite 335,Camden,MO,64017,39.2048,-94.0259,464,Colour technologist,1959-05-28,e71215719785073ee70305bcee532d61,1381794485,38.741744,-94.696218,1,0.99221426,1
306208,2020-10-15 00:20:49,3501942333500073,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,870.55,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,e763fb881c5ccda9c0bb3ddeca9d1e10,1381796449,32.975568,-112.378563,1,0.83766794,1
306221,2020-10-15 00:42:27,3501942333500073,"fraud_Rohan, White and Aufderhar",misc_net,850.16,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,5e927b23b196ae5d0b1fdcffb28fffcb,1381797747,33.699068,-113.080882,1,0.8459135,1
306292,2020-10-15 01:49:43,6596735789587928,fraud_Hermann-Gaylord,misc_pos,1405.79,Spencer,Williams,M,1145 Tony Drive Suite 080,Watertown,MN,55388,44.9595,-93.8482,5619,Licensed conveyancer,1959-01-15,e935867b2d7670f7fc789b4b48281632,1381801783,45.4587,-93.043892,0,0.6385614,1
306337,2020-10-15 02:32:37,30042378430132,fraud_Bednar Group,misc_net,939.34,Connor,Grant,M,0654 Kevin Turnpike Apt. 084,Northport,NY,11768,40.9051,-73.3309,21902,Tour manager,1976-05-16,b0716712dc36b41dfcfe8c6747667ebd,1381804357,40.832568,-72.635088,1,0.72402847,1
306434,2020-10-15 04:21:11,3566094707272327,fraud_Nader-Heller,misc_net,788.29,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,9458cc63d78a2f72ad3672df3a63e612,1381810871,33.772928,-119.41726,0,0.6347949,1
306663,2020-10-15 08:52:04,6547670341037171,"fraud_Ruecker, Beer and Collier",shopping_net,965.48,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017,39.8839,-75.4669,348,Management consultant,1945-05-05,b6cf2e649a7358610713793f9290f193,1381827124,40.029551,-75.045043,0,0.5096129,1
306878,2020-10-15 12:40:19,373213026644490,"fraud_Hahn, Douglas and Schowalter",travel,4112.78,Bobby,Smith,M,3495 Williams Stream,San Diego,CA,92101,32.7185,-117.1593,1241364,Comptroller,1987-11-30,f1abffc1e0fb5e26aa6f76654411daf2,1381840819,33.216971,-117.616121,0,0.8303372,1
307223,2020-10-15 16:41:43,3586008444788268,fraud_Kozey-Boehm,shopping_net,1336.5,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,a594a1b29bb31949f56c48a330f1ef4e,1381855303,48.304481,-122.908097,0,0.900658,1
307561,2020-10-15 20:27:53,341542810616333,fraud_Kuphal-Bartoletti,misc_net,863.5,Billy,Mcdonald,M,304 Ryan Port Suite 335,Camden,MO,64017,39.2048,-94.0259,464,Colour technologist,1959-05-28,9f3edbc7ab0f4883c2db6ee188f9eb12,1381868873,40.075505,-93.371757,1,0.9889859,1
307577,2020-10-15 20:34:33,3590736522064285,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,651.19,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",1975-12-20,4336d69a6ec6f726009569c1d00c3ce6,1381869273,33.703602000000004,-92.09176,0,0.51635027,1
307720,2020-10-15 22:09:38,30042378430132,fraud_Sawayn PLC,shopping_pos,897.6,Connor,Grant,M,0654 Kevin Turnpike Apt. 084,Northport,NY,11768,40.9051,-73.3309,21902,Tour manager,1976-05-16,0e78cd24561fb52e0602545314ba5320,1381874978,40.873668,-73.756381,1,0.871236,1
307744,2020-10-15 22:23:52,3501942333500073,fraud_Pouros-Conroy,shopping_pos,854.43,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,603e91e958bb78fc55c5df6d7b817c9d,1381875832,34.299298,-111.481019,1,0.6646944,1
307760,2020-10-15 22:36:47,3527063666782582,fraud_Stark-Batz,entertainment,582.92,Amanda,Alexander,F,21810 James Mall,Camden,TX,75934,30.9,-94.7547,99,Colour technologist,1965-11-21,13e2165ed892e6eec6528693079be7a6,1381876607,31.621203,-94.697322,1,0.9771737,1
307779,2020-10-15 22:49:25,3527063666782582,"fraud_Reichert, Shanahan and Hayes",shopping_net,1030.08,Amanda,Alexander,F,21810 James Mall,Camden,TX,75934,30.9,-94.7547,99,Colour technologist,1965-11-21,bd8b4948c21cbe3ac04c3ccbd37ec39f,1381877365,31.793523,-95.273698,1,0.9693795,1
307794,2020-10-15 22:55:52,3527063666782582,fraud_Goyette Inc,shopping_net,1012.2,Amanda,Alexander,F,21810 James Mall,Camden,TX,75934,30.9,-94.7547,99,Colour technologist,1965-11-21,24bac5d1d586be631a9ccf58c4c30f1f,1381877752,31.634757,-94.317013,1,0.9728186,1
307797,2020-10-15 23:00:11,3527063666782582,"fraud_Towne, Greenholt and Koepp",shopping_net,908.98,Amanda,Alexander,F,21810 James Mall,Camden,TX,75934,30.9,-94.7547,99,Colour technologist,1965-11-21,f5734f41ee6d1da587fac82c3c9d6101,1381878011,31.074232,-95.508486,1,0.9736834,1
307818,2020-10-15 23:20:27,341542810616333,"fraud_Herman, Treutel and Dickens",misc_net,830.7,Billy,Mcdonald,M,304 Ryan Port Suite 335,Camden,MO,64017,39.2048,-94.0259,464,Colour technologist,1959-05-28,7ba15d28db180c686342282ed3024e53,1381879227,39.191741,-93.640388,1,0.9922725,1
307849,2020-10-15 23:35:28,3527063666782582,fraud_Huel Ltd,misc_net,682.25,Amanda,Alexander,F,21810 James Mall,Camden,TX,75934,30.9,-94.7547,99,Colour technologist,1965-11-21,58e08c61bc0bae3db43a79663829b909,1381880128,30.812155,-95.440475,1,0.99163884,1
307854,2020-10-15 23:39:41,3501942333500073,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,802.42,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,954653c5be2a0f09f1b48579f709cc9a,1381880381,33.019659000000004,-113.034338,1,0.7241931,1
307864,2020-10-15 23:43:49,6011348830550197,fraud_Howe PLC,entertainment,346.53,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,1980-07-12,09e474b8b335683d144181f873d42bde,1381880629,34.202985,-86.68619699999999,0,0.5200137,1
307868,2020-10-15 23:45:07,3527063666782582,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,312.5,Amanda,Alexander,F,21810 James Mall,Camden,TX,75934,30.9,-94.7547,99,Colour technologist,1965-11-21,42fbd30855f9d3275be4f46b2f2a4c87,1381880707,30.189027000000003,-94.964469,1,0.5313916,1
307895,2020-10-16 00:13:31,30150717898388,fraud_Lesch Ltd,shopping_pos,1541.74,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,1966-06-19,3e002d8ea46d5c7f24c471a78b0f6404,1381882411,34.079227,-86.63622600000001,0,0.5253814,1
308053,2020-10-16 03:01:24,30042378430132,fraud_Huel Ltd,misc_net,714.25,Connor,Grant,M,0654 Kevin Turnpike Apt. 084,Northport,NY,11768,40.9051,-73.3309,21902,Tour manager,1976-05-16,1537ced82ebd3654b8431608c59e712e,1381892484,41.436488,-74.17256400000001,1,0.8039595,1
308351,2020-10-16 07:30:41,4377338765909719,fraud_Durgan-Auer,misc_net,1112.08,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,37754,36.115,-84.0438,4729,"Geologist, wellsite",1982-04-19,8781e6987d91602eff87a9b9a60590a3,1381908641,36.709274,-84.175481,0,0.7059954,1
308425,2020-10-16 08:41:00,4986925034905735,"fraud_Roob, Conn and Tremblay",shopping_pos,1134.39,Erika,Gonzalez,F,907 Courtney Via Apt. 896,Irvine,KY,40336,37.6858,-83.9862,13061,"Editor, magazine features",1959-06-18,f7fd5ae68b12881c48f0837e7f075c28,1381912860,37.25686,-83.111478,0,0.52108645,1
308611,2020-10-16 11:53:01,30427035050508,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,1295.41,John,Chandler,M,88325 Brandon Greens Apt. 477,Detroit,MI,48202,42.377,-83.0796,673342,Broadcast presenter,1969-11-20,002a9f999a18e9412198de4c80396d35,1381924381,41.644922,-84.07426099999999,0,0.8817281,1
308638,2020-10-16 12:09:48,6011504998544485,fraud_Schmidt and Sons,shopping_net,2288.39,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,9445306558ca7f2ec57369cdccd67f75,1381925388,31.656543,-86.71839200000001,0,0.8558148,1
308963,2020-10-16 15:23:42,374930071163758,fraud_Pagac LLC,shopping_pos,1100.08,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,a972235c88cf3acdf26f3f44e8530a02,1381937022,41.880363,-82.909077,0,0.86334294,1
309067,2020-10-16 16:18:57,180042946491150,fraud_Turcotte-Halvorson,misc_pos,846.02,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,b867f862130d3e4693a12c5e7bea30d4,1381940337,27.161134000000004,-82.845853,0,0.61441356,1
309090,2020-10-16 16:32:10,3504178999463051,"fraud_Gottlieb, Considine and Schultz",shopping_net,920.87,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,129c09918f9218e0d0450af427e551c8,1381941130,39.78937,-83.169515,0,0.5843051,1
309250,2020-10-16 18:12:37,213178765398315,"fraud_Moore, Dibbert and Koepp",misc_net,846.42,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,c210a75fe49f1c39ea7d53449c7510c8,1381947157,43.32433,-108.869045,0,0.93731153,1
309296,2020-10-16 18:35:25,30042378430132,fraud_Fisher Inc,shopping_net,1094.32,Connor,Grant,M,0654 Kevin Turnpike Apt. 084,Northport,NY,11768,40.9051,-73.3309,21902,Tour manager,1976-05-16,623a5980fa8e0a166dcbff372e9a40d8,1381948525,41.174890000000005,-72.956586,1,0.94352984,1
309536,2020-10-16 21:11:16,5410056176712193,"fraud_Douglas, Schneider and Turner",shopping_pos,1502.03,Jeffrey,Krause,M,4742 Alexandria Mountain,New Franken,WI,54229,44.5592,-87.8235,4306,Art therapist,1989-10-19,d676e0f9b860f6c3bc8f8a80405d19cc,1381957876,44.642296,-88.700688,0,0.94665617,1
309659,2020-10-16 22:27:38,3527063666782582,fraud_Dach-Nader,misc_net,960.89,Amanda,Alexander,F,21810 James Mall,Camden,TX,75934,30.9,-94.7547,99,Colour technologist,1965-11-21,59d5982ec6f77b151a4a2e4b72ac2a3d,1381962458,31.175112,-94.042457,1,0.9897187,1
309661,2020-10-16 22:31:03,4306586894261180,"fraud_Schmeler, Bashirian and Price",shopping_net,891.36,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987,40.1186,-87.2602,4049,"Development worker, community",1959-10-19,0f5258ac0127d104640c98ad7b2c0d42,1381962663,39.910453,-86.66265,1,0.96946174,1
309694,2020-10-16 22:53:28,4306586894261180,fraud_Morissette LLC,entertainment,398.89,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987,40.1186,-87.2602,4049,"Development worker, community",1959-10-19,c65060e35aeaef63d4239e8713b6759a,1381964008,39.421318,-87.13356,1,0.9675184,1
309725,2020-10-16 23:17:21,4306586894261180,fraud_Lemke-Gutmann,shopping_net,912.32,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987,40.1186,-87.2602,4049,"Development worker, community",1959-10-19,b9ff9b35536cd11c1c3abfe2ec9d916b,1381965441,39.464867,-87.30756600000001,1,0.9769018,1
309787,2020-10-16 23:47:57,4306586894261180,"fraud_Reichert, Shanahan and Hayes",shopping_net,1004.44,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987,40.1186,-87.2602,4049,"Development worker, community",1959-10-19,4a97787a643d704087df5a87336c0c0a,1381967277,39.454932,-86.339438,1,0.9816776,1
309792,2020-10-16 23:58:03,30042378430132,fraud_Ruecker Group,misc_net,769.89,Connor,Grant,M,0654 Kevin Turnpike Apt. 084,Northport,NY,11768,40.9051,-73.3309,21902,Tour manager,1976-05-16,60a6dea5bc2bcc4a0dc16e0c42973dbb,1381967883,41.331453,-72.448539,1,0.99018973,1
309859,2020-10-17 01:13:49,6011724471098086,fraud_Flatley-Durgan,misc_net,826.49,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981-11-29,a656b092c547e4639a2b84ac87a5ed26,1381972429,45.722223,-118.262596,0,0.7217567,1
309991,2020-10-17 03:25:17,378904938837132,"fraud_Ferry, Lynch and Kautzer",misc_net,759.5,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,8c12434a87697413c258e2b7f5ba65ce,1381980317,35.574699,-98.030415,1,0.7039089,1
310187,2020-10-17 06:17:03,3585052663373890,fraud_Kris-Padberg,shopping_pos,1313.67,Jeffery,Brown,M,296 Maria Street,West Eaton,NY,13484,42.8546,-75.6605,176,Science writer,1963-12-28,0f1f90fb89ab0435d9e682fb5f95c618,1381990623,43.104084,-75.51498199999999,0,0.5972572,1
310219,2020-10-17 06:40:07,372509258176510,"fraud_Terry, Johns and Bins",misc_pos,721.27,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,9ff1e56cf202cd4238b10fd371a31c7c,1381992007,43.376932,-83.170509,0,0.5805254,1
310745,2020-10-17 13:55:11,639023984367,"fraud_Roob, Conn and Tremblay",shopping_pos,4198.4,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,1991-06-05,97c020d2a16ecb9c50f7d7608a3ad2a5,1382018111,44.233134,-74.142543,0,0.8769609,1
310804,2020-10-17 14:34:12,3589289942931264,fraud_McCullough LLC,misc_pos,987.64,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,d99bc3effe0b1db3c6057ab95bf36592,1382020452,44.340633,-97.680409,0,0.9234613,1
310864,2020-10-17 15:14:21,6534628260579800,fraud_Hermann and Sons,shopping_pos,1344.18,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,c149afa76f0af250e51f9900f213da16,1382022861,44.064907,-73.110915,0,0.7879214,1
311493,2020-10-17 22:01:35,30570197515105,fraud_Koelpin and Sons,misc_net,793.61,Vincent,Cain,M,64851 Cole Turnpike,Hartford,AL,36344,31.086,-85.7192,5732,Jewellery designer,1945-12-07,45f8b897d5094ba5efe82bb11e4411f1,1382047295,31.209,-85.327329,1,0.992781,1
311514,2020-10-17 22:15:31,30570197515105,"fraud_Kerluke, Considine and Macejkovic",misc_net,684.59,Vincent,Cain,M,64851 Cole Turnpike,Hartford,AL,36344,31.086,-85.7192,5732,Jewellery designer,1945-12-07,b795083457614293e808aa7b7174e2db,1382048131,31.041522,-84.725226,1,0.9930888,1
311523,2020-10-17 22:20:11,4958589671582726883,"fraud_Altenwerth, Cartwright and Koss",shopping_net,960.14,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,1950-11-27,47430f21c9b5d3f307a2269da03db1d2,1382048411,39.680992,-77.140438,1,0.98043066,1
311572,2020-10-17 22:47:04,4958589671582726883,fraud_Mayert Group,shopping_pos,1060.9,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,1950-11-27,ff34519edfceb18b55d5baa951d903c3,1382050024,39.647335,-76.44804,1,0.97598195,1
311575,2020-10-17 22:49:27,4170689372027579,fraud_Douglas-White,entertainment,597.69,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,6ab44968b0cfbdff74fc962e239fec16,1382050167,35.517492,-97.220559,0,0.9096081,1
311582,2020-10-17 22:52:44,30570197515105,fraud_Stoltenberg-Beatty,shopping_pos,726.93,Vincent,Cain,M,64851 Cole Turnpike,Hartford,AL,36344,31.086,-85.7192,5732,Jewellery designer,1945-12-07,86171b28492743ab6b757855722dff4f,1382050364,30.831678000000004,-85.82209399999999,1,0.9075911,1
311586,2020-10-17 22:57:27,30570197515105,"fraud_Hayes, Marquardt and Dibbert",misc_net,856.3,Vincent,Cain,M,64851 Cole Turnpike,Hartford,AL,36344,31.086,-85.7192,5732,Jewellery designer,1945-12-07,cb9b6ae471a8f51bdc2a640fd905d512,1382050647,30.428075,-86.502788,1,0.99314606,1
311631,2020-10-17 23:37:09,378904938837132,"fraud_Cormier, Stracke and Thiel",entertainment,498.84,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,4a0bd1325a47cc9085a6b271e8d9c978,1382053029,34.883390000000006,-98.826247,1,0.66718966,1
311726,2020-10-18 00:38:24,378904938837132,fraud_Gerlach Inc,shopping_net,1018.07,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,01a244a36253666c717ffe5704e845ff,1382056704,34.832045,-97.823969,1,0.5917796,1
311753,2020-10-18 00:58:25,378904938837132,"fraud_Boehm, Predovic and Reinger",misc_pos,809.78,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,193caecd3d25f2eb2928cdd803b36a8e,1382057905,36.581621000000005,-99.625171,1,0.76286435,1
312545,2020-10-18 10:32:06,583699482621,fraud_Balistreri-Nader,misc_pos,785.82,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",1936-07-22,24374e4a2284f69f0fdde5fba5dd761c,1382092326,44.481861,-89.483743,0,0.8321349,1
313184,2020-10-18 15:22:58,378858024506425,"fraud_Baumbach, Feeney and Morar",shopping_net,929.11,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,1935-01-29,26b94008b6ac6fa735c85b3ea0d32178,1382109778,33.057623,-112.536252,1,0.9321642,1
313286,2020-10-18 16:07:51,371284100299909,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,1626.54,Hannah,Thomas,F,1004 Willis Pass,Hedley,TX,79237,34.8698,-100.6806,513,Early years teacher,1976-05-24,c77e7eb31f17af3e898ae3694404b9e9,1382112471,34.623923,-100.959204,0,0.92284465,1
313321,2020-10-18 16:21:27,3551217896304745,fraud_Kihn Inc,shopping_pos,1087.23,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,23c5bf8bc5211513391c7c6820b0a70b,1382113287,44.100633,-74.47215600000001,0,0.77238715,1
313436,2020-10-18 17:15:14,4958589671582726883,"fraud_Okuneva, Schneider and Rau",shopping_pos,890.94,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,1950-11-27,98a86df650a7558a16f05300aeb736e4,1382116514,38.255779,-77.560778,1,0.93716574,1
313496,2020-10-18 17:46:06,4379260813815979609,"fraud_Daugherty, Pouros and Beahan",shopping_pos,1488.69,Thomas,Jenkins,M,93914 Gregory Via,Oakland,CA,94619,37.7878,-122.1884,381459,Barista,1974-01-03,8363f015fbcebb31e097393bdb66ece5,1382118366,37.212752,-123.156382,0,0.91723615,1
